Species	p-values	p-values (corrected)	Effect size	Note	454: mean rel. freq. (%)	454: std. dev. (%)	illumina: mean rel. freq. (%)	illumina: std. dev. (%)	anderson_hulk_cellular_12	anderson_hulk_cellular_12: parent seq. count	anderson_hulk_cellular_12: rel. freq. (%)	anderson_hulk_virome_13	anderson_hulk_virome_13: parent seq. count	anderson_hulk_virome_13: rel. freq. (%)	lanzen_trollveggen_25	lanzen_trollveggen_25: parent seq. count	lanzen_trollveggen_25: rel. freq. (%)	lesniewski_guaymas_basin_GD1_26	lesniewski_guaymas_basin_GD1_26: parent seq. count	lesniewski_guaymas_basin_GD1_26: rel. freq. (%)	lesniewski_guaymas_basin_GD2_27	lesniewski_guaymas_basin_GD2_27: parent seq. count	lesniewski_guaymas_basin_GD2_27: rel. freq. (%)	nakai_fryer_28	nakai_fryer_28: parent seq. count	nakai_fryer_28: rel. freq. (%)	perner_sisters_peak_29	perner_sisters_peak_29: parent seq. count	perner_sisters_peak_29: rel. freq. (%)	stokke_lokis_castle_30	stokke_lokis_castle_30: parent seq. count	stokke_lokis_castle_30: rel. freq. (%)	tang_kueishantao_G1_31	tang_kueishantao_G1_31: parent seq. count	tang_kueishantao_G1_31: rel. freq. (%)	tang_kueishantao_G2_32	tang_kueishantao_G2_32: parent seq. count	tang_kueishantao_G2_32: rel. freq. (%)	xie_4143-1_33	xie_4143-1_33: parent seq. count	xie_4143-1_33: rel. freq. (%)	anantharaman_abe_1_1	anantharaman_abe_1_1: parent seq. count	anantharaman_abe_1_1: rel. freq. (%)	anantharaman_abe_2_2	anantharaman_abe_2_2: parent seq. count	anantharaman_abe_2_2: rel. freq. (%)	anantharaman_abe_background_3	anantharaman_abe_background_3: parent seq. count	anantharaman_abe_background_3: rel. freq. (%)	anantharaman_kilo_moana_km1_4	anantharaman_kilo_moana_km1_4: parent seq. count	anantharaman_kilo_moana_km1_4: rel. freq. (%)	anantharaman_kilo_moana_km4_1_5	anantharaman_kilo_moana_km4_1_5: parent seq. count	anantharaman_kilo_moana_km4_1_5: rel. freq. (%)	anantharaman_kilo_moana_km4_2_6	anantharaman_kilo_moana_km4_2_6: parent seq. count	anantharaman_kilo_moana_km4_2_6: rel. freq. (%)	anantharaman_mariner_7	anantharaman_mariner_7: parent seq. count	anantharaman_mariner_7: rel. freq. (%)	anantharaman_mariner_background_8	anantharaman_mariner_background_8: parent seq. count	anantharaman_mariner_background_8: rel. freq. (%)	anantharaman_tahi_moana_9	anantharaman_tahi_moana_9: parent seq. count	anantharaman_tahi_moana_9: rel. freq. (%)	anantharaman_tahi_moana_background_10	anantharaman_tahi_moana_background_10: parent seq. count	anantharaman_tahi_moana_background_10: rel. freq. (%)	anantharaman_tui_malila_11	anantharaman_tui_malila_11: parent seq. count	anantharaman_tui_malila_11: rel. freq. (%)	axial_seamount_unpublished_anemone_14	axial_seamount_unpublished_anemone_14: parent seq. count	axial_seamount_unpublished_anemone_14: rel. freq. (%)	axial_seamount_unpublished_dependable_15	axial_seamount_unpublished_dependable_15: parent seq. count	axial_seamount_unpublished_dependable_15: rel. freq. (%)	axial_seamount_unpublished_elguapo_16	axial_seamount_unpublished_elguapo_16: parent seq. count	axial_seamount_unpublished_elguapo_16: rel. freq. (%)	axial_seamount_unpublished_marker113_18	axial_seamount_unpublished_marker113_18: parent seq. count	axial_seamount_unpublished_marker113_18: rel. freq. (%)	axial_seamount_unpublished_marker33_17	axial_seamount_unpublished_marker33_17: parent seq. count	axial_seamount_unpublished_marker33_17: rel. freq. (%)	axial_seamount_unpublished_marshmallow_19	axial_seamount_unpublished_marshmallow_19: parent seq. count	axial_seamount_unpublished_marshmallow_19: rel. freq. (%)	axial_seamount_unpublished_n3_20	axial_seamount_unpublished_n3_20: parent seq. count	axial_seamount_unpublished_n3_20: rel. freq. (%)	cayman_rise_unpublished_beebe_21	cayman_rise_unpublished_beebe_21: parent seq. count	cayman_rise_unpublished_beebe_21: rel. freq. (%)	cayman_rise_unpublished_beebe_background_22	cayman_rise_unpublished_beebe_background_22: parent seq. count	cayman_rise_unpublished_beebe_background_22: rel. freq. (%)	cayman_rise_unpublished_von_damm_2041_23	cayman_rise_unpublished_von_damm_2041_23: parent seq. count	cayman_rise_unpublished_von_damm_2041_23: rel. freq. (%)	cayman_rise_unpublished_von_damm_2238_24	cayman_rise_unpublished_von_damm_2238_24: parent seq. count	cayman_rise_unpublished_von_damm_2238_24: rel. freq. (%)	
Brachyspira intermedia	0.0424852255881	0.0424852255881	0.126196944382		0.0286660447905	0.0478426503546	0.00600035960705	0.00642321877224	0.000505	0.769731	0.0656073355497	0.000405	0.776584	0.0521514736332	1.2e-05	0.79919	0.00150152028929	0.0	0.757838	0.0	0.0	0.775905	0.0	0.000303	0.878304	0.0344983058258	3e-06	0.935812	0.000320577209952	0.001142	0.708229	0.161247280188	0.0	0.892261	0.0	0.0	0.852495	0.0	0.0	0.902856	0.0	0.000156	0.778531	0.0200377377394	1.7e-05	0.747344	0.00227472221628	1.2e-05	0.613682	0.00195541013098	9.7e-05	0.650786	0.014905053274	5.6e-05	0.772173	0.00725226082756	3.4e-05	0.762772	0.00445742633447	0.0	0.853421	0.0	4e-06	0.751409	0.000532333256589	4e-05	0.603498	0.00662802527929	4e-06	0.846079	0.000472769091302	5.2e-05	0.625589	0.00831216661418	1.5e-05	0.814418	0.00184180605046	2e-06	0.820059	0.000243884891209	1.1e-05	0.813907	0.00135150576171	1e-06	0.841758	0.000118798989733	9e-06	0.807879	0.00111402821462	9.1e-05	0.822798	0.0110598227025	1.8e-05	0.861636	0.00208904920407	6.1e-05	0.808631	0.00754361383622	0.000183	0.82537	0.0221718744321	3.6e-05	0.867831	0.00414827310847	0.000116	0.859428	0.0134973493998	
Buchnera aphidicola	0.00156829343525	0.00156829343525	0.279325108531		0.311173131633	0.261388099265	0.0749992820716	0.117508970779	0.006316	0.769731	0.820546398677	0.004831	0.776584	0.622083380549	0.000714	0.79919	0.0893404572129	0.000795	0.757838	0.10490368654	0.001081	0.775905	0.139321179784	0.001945	0.878304	0.221449520895	1.1e-05	0.935812	0.00117544976983	0.000491	0.708229	0.0693278586446	0.004963	0.892261	0.556227381898	0.002261	0.852495	0.2652214969	0.004815	0.902856	0.533307637098	0.000138	0.778531	0.0177256910772	3.5e-05	0.747344	0.00468325162174	0.000337	0.613682	0.0549144345117	5.4e-05	0.650786	0.00829765852369	9e-05	0.772173	0.0116554191872	4.1e-05	0.762772	0.00537513175628	0.0	0.853421	0.0	2.9e-05	0.751409	0.00385941611027	0.000226	0.603498	0.037448342828	1e-06	0.846079	0.000118192272826	0.000142	0.625589	0.022698608831	0.001722	0.814418	0.211439334592	0.000277	0.820059	0.0337780574325	0.001175	0.813907	0.144365388183	0.002424	0.841758	0.287968751114	0.004059	0.807879	0.502426724794	0.000426	0.822798	0.0517745546294	0.000916	0.861636	0.106309392829	0.000449	0.808631	0.0555259444666	0.000336	0.82537	0.0407090153507	0.00017	0.867831	0.0195890674567	0.000252	0.859428	0.0293218280065	
Caldicellulosiruptor bescii	0.0330537821184	0.0330537821184	0.138344964389		0.00835434764728	0.0170236213636	0.0	0.0	0.0	0.769731	0.0	0.0	0.776584	0.0	0.0	0.79919	0.0	0.0	0.757838	0.0	0.0	0.775905	0.0	0.000407	0.878304	0.0463393084854	0.000397	0.935812	0.0424230507837	0.0	0.708229	0.0	2.6e-05	0.892261	0.00291394558319	0.0	0.852495	0.0	2e-06	0.902856	0.000221519267746	0.0	0.778531	0.0	0.0	0.747344	0.0	0.0	0.613682	0.0	0.0	0.650786	0.0	0.0	0.772173	0.0	0.0	0.762772	0.0	0.0	0.853421	0.0	0.0	0.751409	0.0	0.0	0.603498	0.0	0.0	0.846079	0.0	0.0	0.625589	0.0	0.0	0.814418	0.0	0.0	0.820059	0.0	0.0	0.813907	0.0	0.0	0.841758	0.0	0.0	0.807879	0.0	0.0	0.822798	0.0	0.0	0.861636	0.0	0.0	0.808631	0.0	0.0	0.82537	0.0	0.0	0.867831	0.0	0.0	0.859428	0.0	
Caldicellulosiruptor kristjanssonii	0.0169226143829	0.0169226143829	0.170519857145		0.00720584471795	0.0129668717297	5.27537677796e-06	2.41748134044e-05	0.0	0.769731	0.0	1e-06	0.776584	0.000128769070699	2e-06	0.79919	0.000250253381549	0.0	0.757838	0.0	0.0	0.775905	0.0	0.000359	0.878304	0.0408742303348	0.000244	0.935812	0.0260736130761	5e-06	0.708229	0.000705986340576	3.4e-05	0.892261	0.00381054422417	0.0	0.852495	0.0	6.7e-05	0.902856	0.00742089546949	0.0	0.778531	0.0	0.0	0.747344	0.0	0.0	0.613682	0.0	0.0	0.650786	0.0	0.0	0.772173	0.0	0.0	0.762772	0.0	0.0	0.853421	0.0	0.0	0.751409	0.0	0.0	0.603498	0.0	0.0	0.846079	0.0	0.0	0.625589	0.0	0.0	0.814418	0.0	0.0	0.820059	0.0	0.0	0.813907	0.0	0.0	0.841758	0.0	0.0	0.807879	0.0	0.0	0.822798	0.0	1e-06	0.861636	0.000116058289115	0.0	0.808631	0.0	0.0	0.82537	0.0	0.0	0.867831	0.0	0.0	0.859428	0.0	
Caldicellulosiruptor lactoaceticus	0.0298640003805	0.0298640003805	0.143247122148		0.00577344690183	0.0115285418263	0.0	0.0	0.0	0.769731	0.0	0.0	0.776584	0.0	0.0	0.79919	0.0	0.0	0.757838	0.0	0.0	0.775905	0.0	0.000342	0.878304	0.0389386818232	0.000151	0.935812	0.0161357195676	0.0	0.708229	0.0	1.2e-05	0.892261	0.00134489796147	0.0	0.852495	0.0	6.4e-05	0.902856	0.00708861656787	0.0	0.778531	0.0	0.0	0.747344	0.0	0.0	0.613682	0.0	0.0	0.650786	0.0	0.0	0.772173	0.0	0.0	0.762772	0.0	0.0	0.853421	0.0	0.0	0.751409	0.0	0.0	0.603498	0.0	0.0	0.846079	0.0	0.0	0.625589	0.0	0.0	0.814418	0.0	0.0	0.820059	0.0	0.0	0.813907	0.0	0.0	0.841758	0.0	0.0	0.807879	0.0	0.0	0.822798	0.0	0.0	0.861636	0.0	0.0	0.808631	0.0	0.0	0.82537	0.0	0.0	0.867831	0.0	0.0	0.859428	0.0	
Caldicellulosiruptor saccharolyticus	0.0122784535953	0.0122784535953	0.185756213527		0.0178960062631	0.0305925758319	0.0	0.0	0.0	0.769731	0.0	1e-06	0.776584	0.000128769070699	0.0	0.79919	0.0	0.0	0.757838	0.0	0.0	0.775905	0.0	0.000382	0.878304	0.0434929136153	0.000571	0.935812	0.0610165289609	0.0	0.708229	0.0	0.000808	0.892261	0.090556462739	0.0	0.852495	0.0	1.5e-05	0.902856	0.00166139450809	0.0	0.778531	0.0	0.0	0.747344	0.0	0.0	0.613682	0.0	0.0	0.650786	0.0	0.0	0.772173	0.0	0.0	0.762772	0.0	0.0	0.853421	0.0	0.0	0.751409	0.0	0.0	0.603498	0.0	0.0	0.846079	0.0	0.0	0.625589	0.0	0.0	0.814418	0.0	0.0	0.820059	0.0	0.0	0.813907	0.0	0.0	0.841758	0.0	0.0	0.807879	0.0	0.0	0.822798	0.0	0.0	0.861636	0.0	0.0	0.808631	0.0	0.0	0.82537	0.0	0.0	0.867831	0.0	0.0	0.859428	0.0	
Campylobacter coli	0.00133902735871	0.00133902735871	0.286169113534		0.0668437576472	0.0768740270288	0.00681050253884	0.00646805012565	0.002078	0.769731	0.269964442123	0.000722	0.776584	0.0929712690449	0.000254	0.79919	0.0317821794567	5.9e-05	0.757838	0.00778530503881	3.9e-05	0.775905	0.00502638853983	0.001287	0.878304	0.146532407913	8e-06	0.935812	0.000854872559873	0.000503	0.708229	0.071022225862	0.000549	0.892261	0.0615290817373	0.000147	0.852495	0.0172435028944	0.000276	0.902856	0.0305696589489	9.4e-05	0.778531	0.0120740214584	2e-05	0.747344	0.00267614378385	8.7e-05	0.613682	0.0141767234496	1.6e-05	0.650786	0.0024585654885	3.7e-05	0.772173	0.0047916723325	1.2e-05	0.762772	0.00157320929452	1e-05	0.853421	0.00117175462052	1.1e-05	0.751409	0.00146391645562	2.5e-05	0.603498	0.00414251579956	3.8e-05	0.846079	0.00449130636737	3.9e-05	0.625589	0.00623412496064	0.000199	0.814418	0.024434626936	1e-05	0.820059	0.00121942445605	0.000158	0.813907	0.0194125373046	3.2e-05	0.841758	0.00380156767147	0.000134	0.807879	0.0165866423066	9e-05	0.822798	0.0109382861893	4e-06	0.861636	0.000464233156461	4.5e-05	0.808631	0.00556496102672	1.8e-05	0.82537	0.00218084010807	2.9e-05	0.867831	0.00334166444849	5.7e-05	0.859428	0.00663231823957	
Campylobacter fetus	0.00702938887129	0.00702938887129	0.211877672317		0.145238678131	0.204245244776	0.0146052311137	0.0173487711994	0.004757	0.769731	0.618008109327	0.003951	0.776584	0.508766598333	0.000608	0.79919	0.0760770279908	2.8e-05	0.757838	0.00369472103537	1.1e-05	0.775905	0.00141769933175	0.000411	0.878304	0.0467947316647	1e-06	0.935812	0.000106859069984	0.000827	0.708229	0.116770140731	0.001452	0.892261	0.162732653338	0.000239	0.852495	0.0280353550461	0.000318	0.902856	0.0352215635716	0.000207	0.778531	0.0265885366158	3e-05	0.747344	0.00401421567578	0.0001	0.613682	0.0162950844248	2.8e-05	0.650786	0.00430248960488	6.2e-05	0.772173	0.00802928877337	3.2e-05	0.762772	0.00419522478539	1.6e-05	0.853421	0.00187480739283	1.1e-05	0.751409	0.00146391645562	3e-05	0.603498	0.00497101895947	1.1e-05	0.846079	0.00130011500108	6.6e-05	0.625589	0.0105500576257	0.00031	0.814418	0.0380639917094	0.000553	0.820059	0.0674341724193	0.000252	0.813907	0.0309617683593	0.0001	0.841758	0.0118798989733	0.000422	0.807879	0.0522355451745	7.7e-05	0.822798	0.00935831151753	4.1e-05	0.861636	0.00475838985372	4.7e-05	0.808631	0.00581229262791	3.4e-05	0.82537	0.00411936464858	3.7e-05	0.867831	0.00426350291704	7.6e-05	0.859428	0.0088430909861	
Campylobacter jejuni	0.0481194268246	0.0481194268246	0.120164025185		0.620007756601	1.34319167362	0.0120298014791	0.00860796317099	0.004515	0.769731	0.586568554469	0.003072	0.776584	0.395578585188	0.000678	0.79919	0.084835896345	0.000162	0.757838	0.021376600276	6e-05	0.775905	0.0077329054459	0.005364	0.878304	0.610722483332	5.7e-05	0.935812	0.0060909669891	0.001652	0.708229	0.233257886926	0.042918	0.892261	4.8100275592	0.000184	0.852495	0.0215837043033	0.000382	0.902856	0.0423101801395	0.000192	0.778531	0.0246618310639	6.3e-05	0.747344	0.00842985291914	0.000108	0.613682	0.0175986911788	3e-05	0.650786	0.00460981029094	0.000142	0.772173	0.0183896613842	4.2e-05	0.762772	0.00550623253082	3.7e-05	0.853421	0.00433549209593	2.3e-05	0.751409	0.00306091622538	3.3e-05	0.603498	0.00546812085541	4.1e-05	0.846079	0.00484588318585	5e-05	0.625589	0.00799246789825	0.000224	0.814418	0.0275043036868	4e-05	0.820059	0.00487769782418	0.00025	0.813907	0.030716040039	4.2e-05	0.841758	0.0049895575688	0.000152	0.807879	0.0188146987358	0.000147	0.822798	0.0178658674426	1.6e-05	0.861636	0.00185693262584	0.000187	0.808631	0.023125504711	6.2e-05	0.82537	0.00751178259447	7e-05	0.867831	0.00806608659981	0.000124	0.859428	0.0144282010826	
Campylobacter lari	0.00792282335088	0.00792282335088	0.206316967043		0.050722515419	0.0586330943633	0.0122838857827	0.013255944625	0.001562	0.769731	0.202928035898	0.00064	0.776584	0.0824122052476	0.000195	0.79919	0.024399704701	9.4e-05	0.757838	0.012403706333	3.8e-05	0.775905	0.0048975067824	0.000633	0.878304	0.0720707181113	1e-06	0.935812	0.000106859069984	0.000166	0.708229	0.0234387465071	0.000944	0.892261	0.105798639636	0.000123	0.852495	0.0144282371158	0.000136	0.902856	0.0150633102067	0.000101	0.778531	0.0129731507159	4.1e-05	0.747344	0.0054860947569	7.8e-05	0.613682	0.0127101658514	3e-05	0.650786	0.00460981029094	6.4e-05	0.772173	0.00828829808864	3e-05	0.762772	0.0039330232363	2.5e-05	0.853421	0.0029293865513	3.1e-05	0.751409	0.00412558273856	1.8e-05	0.603498	0.00298261137568	1.9e-05	0.846079	0.00224565318369	3.5e-05	0.625589	0.00559472752878	0.000407	0.814418	0.0499743375024	0.000151	0.820059	0.0184133092863	0.000304	0.813907	0.0373507046874	0.000109	0.841758	0.0129490898809	0.000345	0.807879	0.0427044148938	9.8e-05	0.822798	0.011910578295	6e-06	0.861636	0.000696349734691	8.6e-05	0.808631	0.0106352588511	9.1e-05	0.82537	0.0110253583241	1.7e-05	0.867831	0.00195890674567	5.8e-05	0.859428	0.00674867469992	
Candidatus Accumulibacter phosphatis	0.0386703317122	0.0386703317122	0.130752923431		0.040951871087	0.0625269673895	0.0101018696376	0.0124181486401	0.000217	0.769731	0.028191666959	0.000325	0.776584	0.0418499479773	0.001016	0.79919	0.127128717827	1.1e-05	0.757838	0.00145149754961	1.9e-05	0.775905	0.0024487533912	0.000365	0.878304	0.0415573651037	1e-05	0.935812	0.00106859069984	2.8e-05	0.708229	0.00395352350723	0.0	0.892261	0.0	3e-06	0.852495	0.000351908222336	0.001828	0.902856	0.20246861072	2.9e-05	0.778531	0.00372496406694	1.7e-05	0.747344	0.00227472221628	1e-05	0.613682	0.00162950844248	1.2e-05	0.650786	0.00184392411638	3.7e-05	0.772173	0.0047916723325	1.1e-05	0.762772	0.00144210851998	3.1e-05	0.853421	0.00363243932362	3e-06	0.751409	0.000399249942441	3e-06	0.603498	0.000497101895947	4.4e-05	0.846079	0.00520046000433	3e-06	0.625589	0.000479548073895	0.0001	0.814418	0.012278707003	0.000219	0.820059	0.0267053955874	2.8e-05	0.813907	0.00344019648436	0.000154	0.841758	0.0182950444189	0.000241	0.807879	0.0298311999693	2.2e-05	0.822798	0.00267380329072	0.000297	0.861636	0.0344693118672	1.5e-05	0.808631	0.00185498700891	2e-05	0.82537	0.00242315567564	0.000199	0.867831	0.0229307319052	0.000356	0.859428	0.0414228998822	
Candidatus Amoebophilus asiaticus	0.00460739255018	0.00460739255018	0.23130808339		0.182273148205	0.321624497391	0.955648440912	0.781557524317	1e-06	0.769731	0.00012991551594	0.0	0.776584	0.0	1e-06	0.79919	0.000125126690774	0.007075	0.757838	0.933576833043	0.005672	0.775905	0.731017328152	0.000239	0.878304	0.0272115349583	0.002909	0.935812	0.310853034584	1e-06	0.708229	0.000141197268115	1e-06	0.892261	0.000112074830123	1e-05	0.852495	0.00117302740779	6e-06	0.902856	0.000664557803238	0.019408	0.778531	2.49290009004	0.011509	0.747344	1.53998694042	0.010036	0.613682	1.63537467288	0.009659	0.650786	1.48420525334	0.019039	0.772173	2.46563917671	0.015612	0.762772	2.04674529217	0.002779	0.853421	0.325630609043	0.011727	0.751409	1.560668025	0.009039	0.603498	1.49776801249	0.004906	0.846079	0.579851290482	0.009845	0.625589	1.57371692917	0.002773	0.814418	0.340488545194	0.000121	0.820059	0.0147550359181	0.004985	0.813907	0.612477838377	0.00039	0.841758	0.046331605996	0.000794	0.807879	0.0982820447121	0.002398	0.822798	0.291444558689	0.000348	0.861636	0.0403882846121	0.00632	0.808631	0.781567859753	0.006942	0.82537	0.841077335013	0.002748	0.867831	0.316651513947	0.003767	0.859428	0.438314786114	
Candidatus Baumannia cicadellinicola	0.000324064344276	0.000324064344276	0.345248336065		0.0709940667392	0.0734664850534	0.00542645616562	0.00436392116191	0.000403	0.769731	0.0523559529238	0.000424	0.776584	0.0545980859765	8.8e-05	0.79919	0.0110111487881	0.000557	0.757838	0.0734985577393	0.001208	0.775905	0.155689162977	0.000424	0.878304	0.0482748569971	0.0	0.935812	0.0	5.3e-05	0.708229	0.00748345521011	0.000133	0.892261	0.0149059524063	0.002174	0.852495	0.255016158453	0.000976	0.902856	0.10810140266	4.7e-05	0.778531	0.00603701072918	2.1e-05	0.747344	0.00280995097305	2.6e-05	0.613682	0.00423672195046	3.2e-05	0.650786	0.004917130977	3.5e-05	0.772173	0.00453266301723	3.1e-05	0.762772	0.00406412401084	1e-06	0.853421	0.000117175462052	3.1e-05	0.751409	0.00412558273856	2.2e-05	0.603498	0.00364541390361	6e-06	0.846079	0.000709153636954	9e-06	0.625589	0.00143864422169	3.9e-05	0.814418	0.00478869573118	1.2e-05	0.820059	0.00146330934725	5.7e-05	0.813907	0.00700325712889	4.6e-05	0.841758	0.00546475352774	4.7e-05	0.807879	0.00581770289858	3.7e-05	0.822798	0.00449685098894	4.8e-05	0.861636	0.00557079787753	0.000172	0.808631	0.0212705177021	0.000107	0.82537	0.0129638828647	4.8e-05	0.867831	0.0055310308113	7.2e-05	0.859428	0.00837766514472	
Candidatus Blochmannia chromaiodes	0.024752656353	0.024752656353	0.152295167607		0.0214097018211	0.0246160028134	0.00786361756878	0.00612251647398	4.9e-05	0.769731	0.00636586028106	2.6e-05	0.776584	0.00334799583818	1e-06	0.79919	0.000125126690774	0.000242	0.757838	0.0319329460914	0.000521	0.775905	0.0671473956219	0.000407	0.878304	0.0463393084854	0.0	0.935812	0.0	4e-06	0.708229	0.000564789072461	2.3e-05	0.892261	0.00257772109282	0.000138	0.852495	0.0161877782274	0.00055	0.902856	0.0609177986301	5.7e-05	0.778531	0.00732148109709	5.8e-05	0.747344	0.00776081697317	6.2e-05	0.613682	0.0101029523434	4.4e-05	0.650786	0.00676105509338	7.1e-05	0.772173	0.00919483069209	4.9e-05	0.762772	0.00642393795263	1e-06	0.853421	0.000117175462052	7.9e-05	0.751409	0.0105135818176	9.7e-05	0.603498	0.0160729613023	2.4e-05	0.846079	0.00283661454781	3e-05	0.625589	0.00479548073895	9.9e-05	0.814418	0.012155919933	5e-06	0.820059	0.000609712228023	0.00017	0.813907	0.0208869072265	2.4e-05	0.841758	0.0028511757536	2.1e-05	0.807879	0.00259939916745	0.000198	0.822798	0.0240642296165	2e-05	0.861636	0.0023211657823	9.8e-05	0.808631	0.0121192484582	5.3e-05	0.82537	0.00642136254044	2.5e-05	0.867831	0.00288074521422	3.6e-05	0.859428	0.00418883257236	
Candidatus Blochmannia vafer	0.0044717338826	0.0044717338826	0.23267031734		0.0262356401421	0.0291686248902	0.00611039744821	0.00445462665907	6.5e-05	0.769731	0.0084445085361	2.4e-05	0.776584	0.00309045769678	1e-06	0.79919	0.000125126690774	0.000399	0.757838	0.052649774754	0.000453	0.775905	0.0583834361165	0.000778	0.878304	0.0885798083579	0.0	0.935812	0.0	4e-06	0.708229	0.000564789072461	3.8e-05	0.892261	0.00425884354466	0.000229	0.852495	0.0268623276383	0.000412	0.902856	0.0456329691557	5.1e-05	0.778531	0.00655079887635	4e-05	0.747344	0.00535228756771	6.6e-05	0.613682	0.0107547557204	4.2e-05	0.650786	0.00645373440732	5.6e-05	0.772173	0.00725226082756	3.5e-05	0.762772	0.00458852710902	1e-06	0.853421	0.000117175462052	5.1e-05	0.751409	0.0067872490215	0.000104	0.603498	0.0172328657261	1.3e-05	0.846079	0.00153649954673	2.4e-05	0.625589	0.00383638459116	5.6e-05	0.814418	0.0068760759217	4e-06	0.820059	0.000487769782418	9.4e-05	0.813907	0.0115492310547	1.8e-05	0.841758	0.0021383818152	1.4e-05	0.807879	0.0017329327783	0.000118	0.822798	0.0143413085593	2e-05	0.861636	0.0023211657823	9.4e-05	0.808631	0.0116245852558	5e-05	0.82537	0.00605788918909	2.5e-05	0.867831	0.00288074521422	3.4e-05	0.859428	0.00395611965168	
Candidatus Carsonella ruddii	0.001192516045	0.001192516045	0.2911540659		0.727161078676	0.456271312969	0.275292441255	0.248217482183	0.00901	0.769731	1.17053879862	0.009904	0.776584	1.27532887621	0.009997	0.79919	1.25089152767	0.007007	0.757838	0.9246039391	0.001953	0.775905	0.251706072264	0.001125	0.878304	0.128087769155	1e-06	0.935812	0.000106859069984	0.005728	0.708229	0.808777951764	0.01068	0.892261	1.19695918571	0.003153	0.852495	0.369855541675	0.005615	0.902856	0.621915344197	0.002795	0.778531	0.359009467831	1.9e-05	0.747344	0.00254233659466	0.002195	0.613682	0.357677103125	0.000244	0.650786	0.0374931236996	0.000786	0.772173	0.101790660901	8.5e-05	0.762772	0.0111435658362	0.0	0.853421	0.0	0.001345	0.751409	0.178997057528	0.001402	0.603498	0.232312286039	0.0	0.846079	0.0	4.7e-05	0.625589	0.00751291982436	0.002302	0.814418	0.28265583521	0.000866	0.820059	0.105602157894	0.002758	0.813907	0.33885935371	0.004221	0.841758	0.501450535665	0.004542	0.807879	0.562212905646	0.001666	0.822798	0.202479831016	0.002228	0.861636	0.258577868148	0.00781	0.808631	0.965829902638	0.005782	0.82537	0.700534305826	0.003407	0.867831	0.392587957794	0.003929	0.859428	0.457164532689	
Candidatus Cloacamonas acidaminovorans	5.52660643663e-05	5.52660643663e-05	0.412924856298		0.418965587113	0.473046904829	2.00687075785	1.04070434125	1e-05	0.769731	0.0012991551594	6.1e-05	0.776584	0.00785491331266	0.012312	0.79919	1.54055981681	0.006734	0.757838	0.888580409006	0.004626	0.775905	0.596207009879	0.000281	0.878304	0.0319934783401	0.00046	0.935812	0.0491551721927	0.005143	0.708229	0.726177549917	0.00202	0.892261	0.226391156848	1e-06	0.852495	0.000117302740779	0.004878	0.902856	0.540285494032	0.020079	0.778531	2.57908805173	0.015348	0.747344	2.05367273973	0.007024	0.613682	1.14456673	0.01131	0.650786	1.73789847968	0.014257	0.772173	1.8463479039	0.01899	0.762772	2.48960370858	0.006712	0.853421	0.786481701294	0.033377	0.751409	4.44192177629	0.010373	0.603498	1.71881265555	0.014018	0.846079	1.65681928047	0.020196	0.625589	3.22831763346	0.015258	0.814418	1.87348511452	0.000443	0.820059	0.0540205034028	0.018009	0.813907	2.21266066025	0.031353	0.841758	3.72470472511	0.021285	0.807879	2.63467672758	0.005677	0.822798	0.68996278552	0.02781	0.861636	3.22758102029	0.017909	0.808631	2.21473082284	0.017963	0.82537	2.17635727007	0.006326	0.867831	0.728943769006	0.007997	0.859428	0.930502613366	
Candidatus Korarchaeum cryptofilum	0.0243570793631	0.0243570793631	0.1530702795		0.074584650331	0.112283354377	0.0116011698078	0.0318194043001	5.7e-05	0.769731	0.00740518440858	0.001692	0.776584	0.217877267623	0.002553	0.79919	0.319448441547	2.9e-05	0.757838	0.00382667535806	4e-06	0.775905	0.000515527029727	0.00035	0.878304	0.0398495281816	4.7e-05	0.935812	0.00502237628925	0.001562	0.708229	0.220550132796	5e-05	0.892261	0.00560374150613	0.0	0.852495	0.0	3e-06	0.902856	0.000332278901619	4.5e-05	0.778531	0.0057801166556	7e-06	0.747344	0.000936650324349	1.7e-05	0.613682	0.00277016435222	6e-06	0.650786	0.000921962058188	9e-06	0.772173	0.00116554191872	9e-06	0.762772	0.00117990697089	3e-06	0.853421	0.000351526386156	1.1e-05	0.751409	0.00146391645562	3e-05	0.603498	0.00497101895947	1e-06	0.846079	0.000118192272826	8e-06	0.625589	0.00127879486372	6.6e-05	0.814418	0.008103946622	1e-05	0.820059	0.00121942445605	4e-05	0.813907	0.00491456640624	0.001268	0.841758	0.150637118982	0.000234	0.807879	0.0289647335802	3e-06	0.822798	0.000364609539644	0.000338	0.861636	0.0392277017209	5e-06	0.808631	0.000618329002969	1e-06	0.82537	0.000121157783782	0.0	0.867831	0.0	1e-06	0.859428	0.000116356460343	
