pfam	count
PF02701	1
PF11875	13
PF13373	10
PF13165	18
PF10577	34
PF06637	1
PF08790	13
PF12004	5
PF06569	6
PF04050	16
PF12542	23
PF13627	513
PF08407	46
PF10453	5
PF11990	59
PF11657	17
PF10681	25
PF10180	5
PF07821	9
PF15377	4
PF10260	6
PF07119	50
PF08838	8
PF13827	8
PF08498	34
PF15324	1
PF08847	16
PF09022	4
PF15143	1
PF10304	1
PF13331	46
PF06614	1
PF02205	3
PF07293	9
PF07205	11
PF14309	2
PF14531	4
PF08266	3
PF10407	4
PF13273	16
PF09305	3
PF08270	6
PF12828	18
PF03752	1
PF07823	64
PF09211	13
PF08493	1
PF12740	7
PF06335	13
PF02267	2
PF09769	17
PF15316	1
PF06679	1
PF14760	44
PF11574	1
PF08857	103
PF15302	2
PF10897	12
PF02987	2
PF11274	27
PF14172	1
PF14217	5
PF09457	1
PF12928	9
PF14017	7
PF14096	3
PF09963	7
PF10083	20
PF12271	97
PF11148	85
PF05529	30
PF06933	1
PF12558	29
PF02341	4
PF08729	6
PF06743	1
PF01279	1
PF11782	3
PF14960	1
PF10611	39
PF15295	1
PF00634	1
PF02829	51
PF12889	47
PF06784	1
PF14762	2
PF00039	7
PF02939	6
PF07574	37
PF12925	2
PF14953	1
PF05223	16
PF14914	3
PF15193	1
PF04090	24
PF05824	1
PF13422	6
PF14675	2
PF14987	1
PF15538	10
PF14215	2
PF12243	33
PF04531	8
PF06617	1
PF03546	1
PF14045	14
PF00323	1
PF00811	2
PF12548	1
PF03101	10
PF08673	3
PF07692	17
PF10457	2
PF10183	9
PF15175	1
PF06998	15
PF15614	5
PF04276	21
PF14078	11
PF09310	1
PF07535	4
PF00865	1
PF00922	1
PF09422	1
PF10206	4
PF09641	34
PF10173	27
PF14150	1
PF14549	314
PF12411	54
PF13873	6
PF07563	5
PF06936	1
PF01017	5
PF07890	33
PF14563	18
PF10344	61
PF14992	1
PF14183	18
PF06833	2417
PF14066	919
PF10045	704
PF09981	455
PF11471	484
PF10617	318
PF10832	233
PF04829	214
PF06173	95
PF12949	86
PF13823	108
PF08085	63
PF08873	58
PF08765	95
PF07043	177
PF07235	50
PF10298	62
PF12892	101
PF12520	40
PF14232	50
PF06687	133
PF13702	80
PF08219	40
PF04550	18
PF13441	43
PF05881	16
PF06609	488
PF14398	31
PF07897	15
PF07317	55
PF08946	22
PF10355	119
PF08985	27
PF11001	16
PF11245	20
PF07283	21
PF06669	14
PF04281	22
PF11379	104
PF09448	13
PF06932	18
PF08363	18
PF14112	15
PF12612	16
PF05737	14
PF07867	59
PF12071	12
PF14059	33
PF09026	14
PF12919	13
PF09860	36
PF10739	13
PF10062	20
PF10281	25
PF09254	10
PF08820	12
PF10348	54
PF08824	10
PF15394	9
PF11876	129
PF08730	9
PF06279	19
PF05473	8
PF08302	79
PF14138	29
PF15090	8
PF11275	168
PF12688	38
PF10428	48
PF05652	10
PF08316	29
PF12096	37
PF06018	50
PF08759	36
PF06395	13
PF00681	7
PF10757	9
PF11856	85
PF03856	68
PF06458	15
PF03368	14
PF06649	23
PF07905	62
PF09659	9
PF07319	15
PF10887	59
PF08728	30
PF08503	22
PF11338	26
PF05386	9
PF12084	42
PF10796	9
PF06985	174
PF11754	49
PF11972	126
PF09857	49
PF03211	5
PF15420	60
PF05859	10
PF09494	7
PF13652	31
PF08520	11
PF07756	40
PF14658	5
PF07976	91
PF02315	12
PF13258	21
PF14662	5
PF11917	49
PF03845	129
PF14613	26
PF14070	56
PF11193	14
PF10748	23
PF11080	18
PF14420	20
PF10042	43
PF06103	6
PF10455	46
PF12672	21
PF14507	7
PF08653	12
PF00103	5
PF06620	49
PF14403	69
PF03812	49
PF08178	5
PF06196	20
PF11182	278
PF05695	7
PF05176	13
PF09960	176
PF08527	5
PF12955	26
PF07354	4
PF12676	5
PF08952	5
PF14181	13
PF11000	78
PF06115	10
PF06866	31
PF11887	70
PF05730	34
PF08136	6
PF00214	4
PF08682	92
PF08539	8
PF06301	57
PF02346	5
PF08609	16
PF10656	5
PF08810	19
PF05848	30
PF09796	5
PF15320	3
PF05337	3
PF05979	30
PF08426	36
PF00457	1953
PF12182	4
PF14282	7
PF13038	3
PF08784	262
PF06558	6
PF04327	43
PF07358	17
PF10463	15
PF08324	36
PF14831	9
PF06365	3
PF14794	4
PF08284	8
PF15511	29
PF08858	5
PF15456	16
PF00020	7
PF06299	48
PF15411	24
PF10736	6
PF06401	3
PF14558	121
PF11072	46
PF08786	65
PF09302	14
PF09078	17
PF08654	15
PF11217	5
PF05933	6
PF11323	3
PF00969	3
PF15655	3
PF10924	6
PF09135	22
PF00918	3
PF04927	64
PF14101	5
PF10735	6
PF11445	23
PF04634	11
PF10840	16
PF10539	20
PF11806	25
PF05662	8
PF15380	3
PF14131	3
PF04854	20
PF10684	5
PF14568	40
PF13796	13
PF10744	22
PF04681	75
PF14044	5
PF15585	4
PF10489	2
PF08881	5
PF13834	23
PF06854	4
PF07997	9
PF10782	3
PF11093	13
PF00711	2
PF14221	18
PF05256	6
PF05449	4
PF11764	21
PF10612	3
PF12952	8
PF14434	2
PF06411	19
PF11271	17
PF10214	7
PF00074	11
PF15390	2
PF07834	2
PF14845	15
PF13017	2
PF00799	6
PF10332	23
PF08336	4
PF13571	15
PF02981	3
PF00545	59
PF12529	2
PF08842	154
PF08868	16
PF14918	2
PF15513	4
PF06785	6
PF11635	66
PF10953	3
PF11327	20
PF14148	8
PF05262	526
PF02336	5
PF13025	2
PF12368	2
PF11862	364
PF08549	34
PF14581	8
PF02980	4
PF12621	26
PF08052	4
PF06442	5
PF07351	14
PF14951	2
PF12465	9
PF00612	4
PF14002	6
PF08733	23
PF15315	2
PF01840	2
PF08980	122
PF09387	3
PF12632	29
PF08146	2
PF15460	32
PF06057	84
PF12020	2
PF09192	2
PF15106	2
PF13097	2
PF13154	59
PF10864	20
PF02940	19
PF02084	2
PF04740	17
PF11490	17
PF04856	3
PF11772	2
PF06529	2
PF02947	2
PF15603	2
PF07827	2
PF15212	3
PF04688	2
PF06717	9
PF11694	10
PF13268	2
PF11374	4
PF10964	4
PF08222	13
PF10958	8
PF03800	36
PF13940	11
PF00880	2
PF05397	3
PF12480	1
PF04538	5
PF06525	2
PF03497	5
PF14457	26
PF10787	5
PF01290	2
PF09456	4
PF07217	105
PF00993	1
PF12666	136
PF12010	7
PF07256	11
PF06059	4
PF15359	1
PF14223	11
PF06643	1
PF10823	7
PF15412	8
PF07979	3
PF09204	1
PF11683	3
PF09449	1
PF06009	1
PF04382	1
PF15323	2
PF10404	8
PF07492	11
PF14418	2
PF08578	2
PF11151	1
PF08226	9
PF11905	139
PF11477	1
PF00049	1
PF15331	1
PF10948	4
PF04716	12
PF10729	1
PF13226	43
PF10451	2
PF02060	1
PF08583	12
PF05031	10
PF10885	7
PF10178	7
PF10054	11
PF07557	6
PF15344	1
PF08230	6
PF07225	9
PF12980	2
PF15073	1
PF15225	1
PF08558	14
PF14480	22
PF05664	17
PF08758	1
PF03694	22
PF11122	4
PF15217	1
PF04988	1
PF07622	6
PF09902	1
PF11512	25
PF06691	13
PF06254	7
PF12331	11
PF05110	16
PF12873	74
PF04706	1
PF07410	3
PF15132	1
PF01023	1
PF12111	4
PF09067	1
PF13108	1
PF13096	1
PF10941	19
PF08227	10
PF10198	6
PF11627	1
PF07100	11
PF08075	1
PF11759	1
PF15551	1
PF07558	11
PF15300	1
PF08566	5
PF04795	9
PF07983	9
PF14043	9
PF15466	1
PF09154	62
PF12351	22
PF07249	5
PF06526	17
PF08748	3
PF02755	2
PF09021	62
PF14098	6
PF14293	13
PF10764	2
PF14788	1
PF04626	9
PF07041	1
PF05504	59
PF05870	5
PF07467	60
PF12390	24
PF13998	4
PF13002	12
PF07357	7
PF12561	3
PF15108	1
PF08280	15
PF07459	2
PF08633	13
PF04971	4
PF12898	1
PF08533	15
PF05212	11
PF09634	31
PF03428	805
PF14540	9
PF09551	21
PF14818	1
PF11117	7
PF07408	4
PF11114	7
PF05008	13
PF01824	1
PF15637	5
PF11696	79
PF14435	4
PF14168	7
PF10389	1
PF06898	55
PF08176	2
PF13990	32
PF09604	2
PF02903	50
PF15391	2
PF10337	16
PF12655	1
PF06958	20
PF15362	6
PF10445	1
PF06522	6
PF14205	9
PF05513	2
PF15458	18
PF01453	64
PF06900	1
PF14496	109
PF02394	1
PF07383	20
PF11119	3
PF08526	1
PF08624	9
PF10733	2
PF12622	2
PF06875	1
PF05342	11
PF08785	19
PF09163	21
PF06748	53
PF13958	31
PF13072	1
PF05092	1
PF12946	6
PF08045	40
PF12311	2
PF09475	8
PF08805	10
PF12726	38
PF11844	6
PF06611	4
PF11665	15
PF00187	11
PF12298	9
PF14136	5
PF10779	10
PF08906	20
PF10390	19
PF05042	91
PF09381	34
PF11912	8
PF11385	8
PF11115	9
PF05321	14
PF10963	10
PF05396	34
PF07222	3
PF00372	5
PF11745	6
PF07741	8
PF11834	3
PF14187	2
PF09208	6
PF08472	2
PF11133	12
PF14005	7
PF14062	21
PF11254	13
PF14544	60
PF08009	2
PF10749	4
PF15119	1
PF03701	9
PF15535	5
PF09809	8
PF14386	10
PF10962	84
PF13741	15
PF06504	8
PF05556	2
PF00895	3
PF10626	18
PF10187	11
PF15071	12
PF08525	369
PF06690	875
PF06786	9
PF06037	52
PF08911	2
PF10044	4
PF12650	25
PF12306	4
PF08643	109
PF03907	40
PF06423	10
PF12318	5
PF14541	1
PF13455	17
PF12981	6
PF00963	95
PF10799	7
PF11269	10
PF12365	7
PF09099	4
PF13984	3
PF08213	11
PF15567	4
PF07278	70
PF14292	76
PF09092	21
PF12879	2
PF00844	2
PF08642	7
PF09698	16
PF10004	8
PF09264	3
PF07818	8
PF03314	2
PF14137	8
PF08320	12
PF05671	1
PF11936	1
PF05757	2
PF07079	1
PF08469	5
PF10323	1
PF04201	5
PF10992	3
PF03284	3
PF04882	73
PF11605	3
PF05650	7
PF11901	6
PF15409	13
PF00353	7
PF10360	29
PF11346	424
PF13767	234
PF04862	208
PF14343	130
PF11295	69
PF07183	327
PF07262	113
PF04108	62
PF08618	32
PF15402	63
PF10334	19
PF07680	59
PF08689	19
PF09073	12
PF14441	19
PF11915	55
PF14943	10
PF10203	11
PF12657	8
PF06911	44
PF09262	25
PF11312	42
PF08101	49
PF08580	63
PF10361	6
PF10302	14
PF06191	64
PF13970	31
PF07200	21
PF10330	12
PF13136	12
PF10443	29
PF10444	5
PF10680	6
PF10336	11
PF11719	15
PF08651	28
PF12030	7
PF06632	28
PF12141	62
PF08234	11
PF14479	4
PF12350	16
PF07543	16
PF13824	6
PF12539	12
PF12824	16
PF11991	4
PF02042	11
PF12585	15
PF08746	6
PF11489	38
PF04637	9
PF10775	3
PF12511	3
PF13752	3
PF10384	3
PF09428	5
PF08918	21
PF10306	13
PF08589	7
PF02982	7
PF08591	6
PF10382	12
PF10441	9
PF11204	26
PF09441	3
PF13196	46
PF06112	10
PF08601	18
PF08630	44
PF09427	39
PF10340	10
PF10767	10
PF12273	25
PF09784	6
PF12754	11
PF10287	39
PF08208	12
PF12015	17
PF09496	4
PF10326	35
PF10435	33
PF12239	62
PF08287	8
PF08228	14
PF14891	11
PF02076	13
PF10806	8
PF11699	6
PF07956	32
PF10295	2
PF09248	2
PF04837	6
PF13021	35
PF10780	7
PF05108	32
PF10313	4
PF08619	36
PF14856	2
PF10311	3
PF05423	9
PF11942	2
PF06698	22
PF02102	2
PF11779	7
PF04899	9
PF12013	6
PF11702	27
PF12660	5
PF04642	9
PF10648	13
PF10709	20
PF03941	5
PF11785	5
PF08432	1
PF09691	8
PF10333	7
PF06464	6
PF08632	8
PF09598	1
PF11483	6
PF07950	4
PF08585	6
PF14197	1
PF03983	17
PF12079	6
PF14853	8
PF13323	27
PF07453	6
PF11326	12
PF15496	2
PF11500	9
PF12927	10
PF07538	10
PF09044	1
PF14614	28
PF04426	1
PF08595	5
PF12752	2
PF01686	1
PF08641	10
PF09284	1
PF15631	6
PF02116	37
PF10901	1
PF09631	1
PF08914	3
PF11744	10
PF03936	6
PF10658	24
PF13955	1
PF14011	5
PF02415	3
PF14773	5
PF06657	6
PF15463	8
PF09792	20
PF13260	1
PF14612	26
PF10454	21
PF05460	10
PF08058	5
PF08636	1
PF09421	16
PF11526	1
PF02316	9
PF13945	21
PF11701	24
PF07356	11
PF12326	2
PF08975	20
PF15592	6
PF13446	20
PF04163	9
PF08611	12
PF14930	1
PF13974	6
PF11681	3
PF11213	4
PF12341	1
PF00741	6
PF06090	20
PF12247	10
PF10769	3
PF12460	21
PF15459	20
PF08573	3
PF14615	3
PF13605	23
PF12014	29
PF15406	6
PF11970	1
PF10329	22
PF06020	1
PF08639	83
PF08649	1
PF07926	5
PF12859	3
PF06568	40
PF08657	29
PF15612	1
PF14308	46
PF07801	6
PF10383	17
PF14732	12
PF13259	4
PF12735	16
PF10937	7
PF12751	32
PF14618	19
PF07214	4
PF08588	2
PF14636	14
PF05388	5
PF13092	1
PF08622	61
PF12396	42
PF10307	41
PF08229	34
PF09692	32
PF08303	31
PF10446	31
PF08193	28
PF06864	49
PF09495	23
PF11710	19
PF08661	19
PF04568	19
PF05827	21
PF12051	22
PF03980	16
PF05390	14
PF04420	15
PF11767	14
PF11786	13
PF12853	13
PF13093	12
PF15370	12
PF14699	12
PF10305	11
PF05305	13
PF09462	10
PF13094	10
PF11272	11
PF08581	10
PF08690	10
PF10315	10
PF11707	16
PF14475	9
PF08508	8
PF12709	8
PF03943	8
PF07215	10
PF13363	8
PF12720	8
PF09288	9
PF08991	8
PF09444	7
PF09597	7
PF09453	7
PF03879	7
PF12417	8
PF08577	7
PF07182	37
PF09072	6
PF08656	6
PF13758	7
PF10785	6
PF07424	15
PF10516	6
PF08237	19
PF07960	6
PF14852	7
PF10846	6
PF10471	6
PF06045	5
PF11640	7
PF09649	5
PF08171	5
PF09329	7
PF10486	7
PF05841	5
PF02480	9
PF04535	4
PF14880	4
PF08655	4
PF13961	4
PF09415	4
PF10935	13
PF11022	4
PF15624	4
PF06871	4
PF07886	15
PF14823	5
PF11470	4
PF07904	4
PF08243	4
PF13351	16
PF15593	4
PF02200	3
PF10576	8
PF12702	22
PF15365	4
PF08457	3
PF14778	3
PF07439	7
PF09446	4
PF10713	7
PF11989	3
PF04428	3
PF10199	3
PF12152	3
PF14032	10
PF13504	6
PF02935	3
PF04574	2
PF05316	2
PF13997	5
PF11647	6
PF10795	2
PF09550	6
PF10055	35
PF10290	2
PF09159	2
PF12829	2
PF07544	6
PF10708	10
PF03893	2
PF01383	20
PF12921	2
PF05234	2
PF08793	2
PF13734	23
PF04119	2
PF09260	2
PF08574	2
PF12584	2
PF10020	6
PF10012	7
PF12866	29
PF10791	4
PF10153	3
PF04425	1
PF08587	1
PF11644	17
PF14608	1
PF01320	8
PF14632	1
PF08522	64
PF10961	2
PF09813	1
PF06613	5
PF00823	1
PF12868	1
PF10746	1
PF09803	1
PF15407	1
PF11259	6
PF09463	1
PF05082	1
PF01690	1
PF10814	1
PF11787	1
PF12249	3
PF07590	1
PF08555	1
PF12734	1
PF14483	1
PF15524	6
PF08221	4
PF04888	5
PF07010	1
PF04500	2
PF09203	8
PF14162	3
PF14080	5
PF10763	31
PF11079	30
PF00269	52
PF10630	19
PF03419	53
PF10628	18
PF14199	78
PF12227	16
PF07875	24
PF09548	24
PF10720	14
PF07454	47
PF12652	15
PF11076	14
PF15053	10
PF13045	10
PF10751	9
PF14565	9
PF10696	13
PF10949	9
PF12397	8
PF13171	20
PF10673	8
PF10747	8
PF14177	8
PF13143	8
PF08968	7
PF05384	10
PF13841	7
PF14097	6
PF14171	6
PF08924	15
PF13158	6
PF14004	6
PF12385	11
PF14179	5
PF00477	6
PF13217	5
PF14151	5
PF14173	5
PF10835	5
PF03698	7
PF08141	4
PF13791	5
PF09581	15
PF08680	9
PF09560	8
PF12920	4
PF13797	5
PF10002	7
PF12690	4
PF14191	17
PF09578	21
PF14001	7
PF07191	6
PF10882	40
PF04646	6
PF11132	4
PF03862	47
PF14034	3
PF10702	263
PF14038	3
PF09265	4
PF12528	6
PF12670	4
PF08437	5
PF13973	8
PF10737	3
PF14220	11
PF08812	15
PF13256	3
PF12538	3
PF14041	7
PF15308	3
PF15256	7
PF11084	3
PF08183	3
PF10776	5
PF07552	3
PF02158	3
PF07873	21
PF07863	4
PF12841	5
PF09482	4
PF10820	3
PF13075	3
PF12986	13
PF13845	7
PF14182	2
PF09514	2
PF12499	2
PF15153	2
PF08678	2
PF08876	27
PF08958	2
PF14195	12
PF09016	2
PF14354	6
PF09057	2
PF09671	3
PF15648	2
PF14625	2
PF14084	2
PF13133	2
PF06612	2
PF14146	2
PF13995	3
PF12534	2
PF14115	2
PF10837	9
PF12500	27
PF10810	4
PF08796	2
PF10676	2
PF14287	17
PF09612	8
PF13786	7
PF06396	2
PF02100	6
PF15303	2
PF14185	2
PF10970	2
PF10831	2
PF10692	5
PF14007	2
PF00859	2
PF15047	2
PF15575	6
PF14006	2
PF12196	2
PF14071	2
PF10752	2
PF14278	12
PF08053	3
PF08971	4
PF08179	2
PF11085	2
PF04301	44
PF13999	2
PF06621	1
PF08175	1
PF12691	1
PF12685	20
PF10710	1
PF11045	2
PF05218	1
PF07098	1
PF05352	2
PF11116	1
PF10942	1
PF15596	8
PF14502	1
PF06810	33
PF11007	2
PF10624	1
PF10762	1
PF09911	14
PF03333	3
PF14898	51
PF08177	1
PF03440	1
PF14851	1
PF01669	1
PF08977	1
PF05358	3
PF03826	1
PF07843	1
PF14256	16
PF12438	1
PF06174	2
PF05782	1
PF02238	1
PF14139	1
PF10209	1
PF14967	1
PF10940	1
PF14120	1
PF11888	39
PF08997	1
PF02295	1
PF08955	1
PF14275	1
PF06459	6
PF14116	1
PF12592	1
PF14512	6
PF00123	1
PF14669	1
PF06625	1
PF07407	1
PF14029	1
PF13040	1
PF14911	3
PF08664	7
PF11724	1
PF14266	10
PF15379	1
PF12557	9
PF12954	35
PF11184	3
PF15510	1
PF13980	2
PF05439	1
PF15010	1
PF08671	1
PF12758	1
PF10803	1
PF13993	2
PF06967	14
PF14872	12
PF09654	4
PF09150	23
PF05689	7
PF01519	7
PF13461	2
PF12904	43
PF15636	11
PF12315	3
PF01357	2
PF13312	3
PF08844	19
PF12615	1
PF10765	3
PF09646	4
PF09306	1
PF03047	1
PF15328	1
PF14053	27
PF04690	2
PF11361	4
PF10898	3
PF15237	1
PF03423	12
PF07343	2
PF07328	1
PF06388	1
PF15297	1
PF02758	1
PF03954	5
PF09946	29
PF10001	40
PF13681	3
PF08775	3
PF11336	2
PF06188	5
PF07419	2
PF14083	1
PF08809	10
PF13788	8
PF10703	4
PF12512	5
PF13983	3
PF11982	52
PF15581	1
PF09974	68
PF01190	1
PF05115	3
PF06721	1
PF15594	1
PF03500	5
PF04449	2
PF06474	7
PF09872	785
PF15572	1
PF09657	5
PF04021	34
PF11820	2
PF13782	14
PF09873	576
PF11033	2
PF02183	4
PF10845	1
PF04582	2
PF10126	405
PF06848	1
PF12605	1
PF11650	1
PF09436	2
PF05672	4
PF04485	11
PF10952	21
PF09403	1
PF12683	37
PF07913	62
PF08841	59
PF13969	17
PF09547	81
PF13526	55
PF14058	27
PF10632	32
PF11433	17
PF07388	8
PF09633	18
PF09930	14
PF15562	13
PF13151	43
PF03418	59
PF08350	58
PF04210	277
PF09886	611
PF09890	748
PF14909	3
PF10805	13
PF15509	3
PF03213	3
PF11440	3
PF05356	3
PF12668	17
PF13975	3
PF08963	13
PF09001	512
PF10802	53
PF13162	2
PF11060	4
PF10960	5
PF15542	2
PF11508	2
PF15523	4
PF07922	17
PF09010	2
PF11773	2
PF05331	5
PF05398	9
PF05823	3
PF10792	10
PF12296	2
PF13101	18
PF15173	2
PF15449	2
PF09897	114
PF15013	2
PF00965	4
PF11524	8
PF12916	2
PF10205	2
PF08789	4
PF12964	15
PF15641	2
PF09871	205
PF14433	7
PF15218	2
PF08979	302
PF10789	4
PF10356	2
PF15602	2
PF01275	2
PF15104	1
PF15566	2
PF05584	16
PF03528	3
PF15606	3
PF11126	1
PF10452	3
PF10147	1
PF05334	1
PF14620	4
PF04149	3
PF01617	5
PF14207	15
PF01525	3
PF09167	1
PF04686	1
PF09393	20
PF09355	11
PF02081	1
PF12375	1
PF00407	1
PF11389	3
PF12292	5
PF14820	1
PF09892	75
PF06943	1
PF09388	3
PF08912	1
PF03377	1
PF12982	17
PF10925	2
PF03244	1
PF09181	138
PF15261	1
PF09947	56
PF12165	3
PF10678	8
PF07961	1
PF06438	1
PF15652	1
PF10910	11
PF14556	35
PF06157	9
PF10536	5
PF02499	4
PF12321	4
PF14653	4
PF03112	4
PF11824	36
PF14188	4
PF10724	3
PF03272	3
PF10738	3
PF01828	7
PF11826	3
PF03336	3
PF15534	5
PF09390	3
PF10122	3
PF06259	4
PF06287	2
PF12723	2
PF11543	2
PF12577	2
PF14589	2
PF11829	2
PF09385	3
PF11183	2
PF14893	3
PF11497	3
PF13047	2
PF10401	2
PF11572	2
PF11886	2
PF05095	3
PF11394	2
PF07071	2
PF12638	2
PF07161	1
PF14975	1
PF12543	2
PF05655	2
PF05479	7
PF12888	1
PF10157	1
PF00934	2
PF11607	1
PF10699	1
PF07076	1
PF05623	2
PF02013	1
PF06169	10
PF06952	3
PF14035	1
PF05531	1
PF09189	2
PF14660	3
PF07199	1
PF07123	1
PF14202	2
PF10667	1
PF11678	1
PF07820	1
PF05458	1
PF14906	1
PF08201	18
PF11606	1
PF11511	1
PF05917	1
PF14576	1
PF11554	1
PF13212	1
PF00946	1
PF07482	2
PF05800	1
PF14656	1
PF01375	1
PF01387	1
PF07418	5
PF06549	1
PF00257	5
PF11830	1
PF07802	2
PF15554	1
PF05424	1
PF05387	1
PF03723	1
PF06306	3
PF12250	1
PF11752	5
PF15231	1
PF14517	2
PF10622	320
PF09877	255
PF09472	233
PF12798	108
PF10967	21
PF12384	4
PF15421	18
PF14453	6
PF12663	7
PF09407	2
PF11180	2
PF11682	6
PF07938	2
PF12669	4
PF14427	2
PF10903	2
PF06592	2
PF07057	2
PF11354	2
PF15374	2
PF15133	2
PF12989	2
PF15583	4
PF13170	1
PF11586	1
PF14208	1
PF02907	1
PF05121	1
PF15516	1
PF15654	1
PF12076	1
PF11596	1
PF07434	2
PF12214	1
PF08962	1
PF07852	4
PF00516	1
PF12092	1
PF07461	1
PF09435	1
PF08792	1
PF09178	1
PF10704	1
PF14456	5
PF10725	3
PF12574	1
PF05481	2
PF00548	2
PF14481	2
PF10905	2
PF11891	1
PF15659	4
PF02208	1
PF13149	265
PF06321	78
PF12667	69
PF14198	53
PF12997	44
PF12673	37
PF06603	27
PF14254	23
PF12994	16
PF12541	31
PF14900	30
PF14055	26
PF14873	26
PF08306	24
PF13944	12
PF12995	14
PF10934	19
PF12990	13
PF12984	16
PF14135	18
PF08307	20
PF15415	12
PF14869	10
PF14190	11
PF12992	18
PF08989	11
PF12750	13
PF08890	9
PF15495	17
PF13026	5
PF15582	8
PF14270	8
PF14274	7
PF08866	5
PF02455	5
PF12875	4
PF12930	9
PF15587	6
PF14193	7
PF03910	4
PF13497	4
PF10694	7
PF14734	8
PF09640	12
PF10965	7
PF15560	4
PF14889	3
PF15416	3
PF12645	7
PF06619	3
PF08860	2
PF12993	7
PF15507	6
PF03228	2
PF15375	2
PF14725	3
PF12960	4
PF02993	2
PF07296	2
PF11966	2
PF13150	3
PF15425	4
PF14888	2
PF15235	2
PF15570	4
PF07067	2
PF15351	2
PF14449	2
PF12970	2
PF11100	2
PF11482	2
PF12164	5
PF05484	4
PF14203	7
PF05365	2
PF08377	2
PF06290	2
PF05688	2
PF15571	2
PF05474	2
PF12445	2
PF14942	2
PF05261	2
PF14003	2
PF10037	1
PF02052	1
PF08054	2
PF09584	2
PF11676	1
PF12540	1
PF14201	1
PF11167	1
PF15040	2
PF10836	2
PF07455	1
PF14194	4
PF11877	2
PF10945	1
PF10439	2
PF13498	4
PF02395	3
PF12772	1
PF10833	1
PF11089	1
PF13985	1
PF13981	2
PF12136	1
PF12962	1
PF14423	1
PF04236	1
PF10893	1
PF03052	1
PF12712	4
PF12459	1
PF15364	1
PF08986	3
PF06783	1
PF12178	1
PF08038	1
PF03139	12
PF10554	5
PF10621	4
PF12985	3
PF14276	2
PF07006	2
PF05344	2
PF13647	2
PF04741	2
PF14751	2
PF14982	2
PF09480	2
PF13315	2
PF01816	2
PF06341	2
PF03614	2
PF03185	2
PF10848	2
PF11462	1
PF15441	1
PF13048	1
PF10902	15
PF11570	1
PF09400	2
PF13978	1
PF15194	1
PF01821	1
PF14868	1
PF12963	1
PF12664	1
PF09682	1
PF08166	1
PF13553	1
PF15385	1
PF13061	1
PF03154	1
PF11983	1
PF06946	1
PF11106	1
PF02521	2
PF07423	1
PF06342	1
PF01484	1
PF01540	1
PF07914	4
PF14209	6
PF13161	4
PF06585	2
PF04196	1
PF04864	1
PF07327	1
PF04572	1
PF05511	1
PF08702	13
PF15136	6
PF03785	4
PF09175	1
PF06668	1
PF01439	3
PF08536	2
PF11674	1
PF06635	1
PF04554	1
PF04696	1
PF04674	1
PF14797	1
